libical 3.0.18-2
libice 1.1.1-2
libid3tag 0.16.3-2
libidn 1.42-1
libidn2 2.3.7-1
libiec61883 1.2.0-7
libieee1284 0.2.11-16
libimagequant 4.3.1-1
libimobiledevice 1.3.0-13
libimobiledevice-glue 1.2.0-1
libinih 58-1
libinput 1.25.0-1
libinstpatch 1.1.6-2
libiscsi 1.20.0-2
libisl 0.26-2
libisoburn 1.5.6-1
libisofs 1.5.6-1
libixion 0.19.0-2
libjpeg-turbo 3.0.3-1
libjuice 1.4.2-1
libjxl 0.10.2-1
libkate 0.4.1-9
libksba 1.6.6-1
liblangtag 0.6.7-1
liblc3 1.1.1-1
libldac 2.0.2.3-1
libldap 2.6.7-2
libldm 0.2.5-2
liblouis 3.29.0-3
liblqr 0.4.2-3
liblrdf 0.6.1-4
libltc 1.3.2-1
libluv 1.48.0_2-1
liblzf 3.6-4
libmad 0.15.1b-10
libmanette 0.2.7-1
libmatroska 1.7.1-1
libmaxminddb 1.9.1-1
libmbim 1.30.0-1
libmd 1.1.0-1
libmediainfo 24.04-1
libmfx 23.2.2-3
libmicrodns 0.2.0-1
libmm-glib 1.22.0-1
libmms 0.6.4-4
libmng 2.0.3-3
libmnl 1.0.5-2
libmodplug 0.8.9.0-5
libmpc 1.3.1-1
libmpcdec 1:0.1+r475-5
libmpdclient 2.22-1
libmpeg2 0.5.1-10
libmspub 0.1.4-16
libmtp 1.1.21-1
libmupdf 1.24.2-2
libmwaw 0.3.22-1
libmypaint 1.6.1-1
libnatpmp 20230423-2
libnbd 1.20.0-3
libndp 1.8-1
libnet 2:1.3-1
libnetfilter_conntrack 1.0.9-2
libnewt 0.52.24-2
libnfnetlink 1.0.2-2
libnfs 5.0.3-1
libnftnl 1.2.6-1
libnghttp2 1.62.1-1
libnghttp3 1.3.0-1
libngtcp2 1.5.0-1
libnice 0.1.22-1
libnl 3.9.0-1
libnm 1.46.0-2
libnma 1.10.6-2
libnma-common 1.10.6-2
libnotify 0.8.3-1
libnsl 2.0.1-1
libnumbertext 1.0.11-1
libnvme 1.9-1
liboauth 1:1.0.3+r16+gc26f038-1
libodfgen 0.1.8-2
libogg 1.3.5-1
libomxil-bellagio 0.9.3-4
libopenmpt 0.7.7-1
libopenshot 0.3.2-10
libopenshot-audio 0.3.2-1
liborcus 0.19.2-2
libosinfo 1.11.0-2
libotf 0.9.16-4
libp11-kit 0.25.3-1
libpagemaker 0.0.4-3
libpamac 11.6.4+2+g1421283-1
libpaper 2.2.5-1
libpcap 1.10.4-1
libpciaccess 0.18.1-2
libpeas 1.36.0-5
libpgm 5.3.128-3
libpipeline 1.5.7-2
libpipewire 1:1.0.7-2
libplacebo 6.338.2-6
libplist 2.6.0-1
libpng 1.6.43-1
libportal 0.7.1-2
libportal-gtk3 0.7.1-2
libppd 2.0.0-1
libproxy 0.5.6-1
libpsl 0.21.5-2
libptytty 2.0-4
libpulse 17.0-3
libqmi 1.34.0-1
libqrtr-glib 1.2.2-2
libqxp 0.0.2-12
libraqm 0.10.1-1
libraw 0.21.2-1
libraw1394 2.1.2-3
libreoffice-still 7.6.7-1
librest 0.9.1-2
librevenge 0.0.5-2
librsvg 2:2.58.1-1
librsync 1:2.3.4-1
libsamplerate 0.2.2-2
libsasl 2.1.28-4
libseccomp 2.5.5-3
libsecret 0.21.4-1
libshout 1:2.4.6-2
libsigc++ 2.12.1-1
libsigc++-3.0 3.6.0-1
libsigsegv 2.14-2
libsixel 1.10.3-5
libslirp 4.8.0-1
libsm 1.2.4-1
libsndfile 1.2.2-2
libsodium 1.0.19-3
libsoup 2.74.3-1
libsoup3 3.4.4-1
libsoxr 0.1.3-3
libspectre 0.2.12-1
libspeechd 0.11.5-2
libspiro 1:20221101-2
libsrtp 1:2.6.0-1
libssh 0.10.6-2
libssh2 1.11.0-1
libstaroffice 0.0.7-2
libstemmer 2.2.0-2
libsynctex 2024.2-2
libsysprof-capture 46.0-3
libtar 1.2.20-7
libtasn1 4.19.0-1
libteam 1.32-1
libtermkey 0.22-3
libthai 0.1.29-3
libtheora 1.1.1-6
libtiff 4.6.0-5
libtirpc 1.3.4-1
libtommath 1.3.0-1
libtool 2.5.0+1+g38c166c8-1
libtorrent-rasterbar 1:2.0.10-2
libtpms 0.9.6-1
libtraceevent 1:1.8.2-2
libtracefs 1.8.0-1
libunibreak 6.1-1
libunistring 1.2-1
libunrar 1:7.0.9-1
libunwind 1.8.1-3
libupnp 1.14.19-2
liburcu 0.14.0-1
liburing 2.6-2
libusb 1.0.27-1
libusb-compat 0.1.8-1
libusbmuxd 2.1.0-1
libutempter 1.2.1-4
libutf8proc 2.9.0-1
libuv 1.48.0-2
libva 2.21.0-1
libva-mesa-driver 1:24.0.9-1
libva-vdpau-driver 0.7.4-6
libvdpau 1.5-2
libverto 0.3.2-5
libvips 8.15.1-5
libvirt 1:10.3.0-1
libvirt-glib 5.0.0-1
libvirt-python 1:10.3.0-1
libvisio 0.1.7-11
libvorbis 1.3.7-3
libvpl 2.11.0-1
libvpx 1.14.0-1
libvterm 0.3.3-1
libwacom 2.11.0-1
libwbclient 4.20.1-2
libwebp 1.4.0-1
libwmf 0.2.13-1
libwnck3 43.0-3
libwpd 0.10.3-4
libwpe 1.16.0-1
libwpg 0.3.4-1
libwps 0.4.14-1
libx11 1.8.9-1
libx86emu 3.5-3
libxau 1.0.11-2
libxaw 1.0.16-1
libxcb 1.17.0-1
libxcomposite 0.4.6-1
libxcrypt 4.4.36-1
libxcrypt-compat 4.4.36-1
libxcursor 1.2.2-1
libxcvt 0.1.2-1
libxdamage 1.1.6-1
libxdg-basedir 1.2.3-2
libxdmcp 1.1.5-1
libxdp 1.4.2-1
libxext 1.3.6-1
libxfce4ui 4.18.6-1
libxfce4util 4.18.2-1
libxfixes 6.0.1-1
libxfont2 2.0.6-2
libxft 2.3.8-1
libxi 1.8.1-1
libxinerama 1.1.5-1
libxkbcommon 1.7.0-2
libxkbcommon-x11 1.7.0-2
libxkbfile 1.1.3-1
libxklavier 5.4-5
libxml2 2.12.7-1
libxmlb 0.3.19-1
libxmu 1.2.1-1
libxnvctrl 550.90.07-1
libxp 1.0.4-2
libxpm 3.5.17-1
libxpresent 1.0.1-1
libxrandr 1.5.4-1
libxrender 0.9.11-1
libxres 1.2.2-1
libxshmfence 1.3.2-1
libxslt 1.1.39-2
libxss 1.2.4-1
libxt 1.3.0-1
libxtst 1.2.4-1
libxv 1.0.12-1
libxvmc 1.0.14-1
libxxf86vm 1.1.5-1
libyaml 0.2.5-2
libyuv r2426+464c51a0-1
libzen 0.4.41-1
libzip 1.10.1-1
libzmf 0.0.2-16
licenses 20240206-1
lightdm 1:1.32.0-6
lightdm-settings 2.0.2-1
lightdm-slick-greeter 2.0.3-1
lilv 0.24.24-2
linux-api-headers 6.8-1
linux-firmware 20240510.b9d2bf23-1
linux-firmware-whence 20240510.b9d2bf23-1
linux419 4.19.315-1
linux419-virtualbox-host-modules 7.0.18-5
linux66 6.6.32-1
linux66-headers 6.6.32-1
linux68 6.8.12-3
linux68-headers 6.8.12-3
llvm 17.0.6-5
llvm-libs 17.0.6-5
lm_sensors 1:3.6.0.r41.g31d1f125-2
lmdb 0.9.32-1
logrotate 3.21.0-2
lpsolve 5.5.2.11-2
lrzip 0.651-2
lsb-release 2.0.r53.a86f885-1
lsd 1.1.2-1
lshw B.02.20-1
lsof 4.99.3-2
lsscsi 0.32-1
lua 5.4.6-3
lua-lpeg 1.1.0-2
lua51-lpeg 1.1.0-2
lua53 5.3.6-2
luajit 2.1.1716656478-1
luarocks 3.11.1-1
luit 20240102-1
lv2 1.18.10-1
lvm2 2.03.24-1
lxappearance 0.6.3-4
lxinput 0.3.5-3
lxmenu-data 0.1.5-3
lxrandr 0.3.2-3
lynx 2.9.2-1
lz4 1:1.9.4-3
lzo 2.10-5
lzop 1.04-3
m17n-db 1.8.5-1
m17n-lib 1.8.4-3
m4 1.4.19-3
maia-console 1.2-6
mailcap 2.1.54-1
maim 5.8.0-2
make 4.4.1-2
man-db 2.12.1-1
man-pages 6.8-1
manjaro-alsa 20221002-1
manjaro-application-utility 1.3.3-11
manjaro-base-skel 20171029-3
manjaro-browser-settings 20231111-1
manjaro-hello 0.7.2-6
manjaro-hotfixes 2024.1-2
manjaro-i3-settings 20240224-1
manjaro-icons 20240502-1
manjaro-keyring 20230719-2
manjaro-printer 20220924-1
manjaro-ranger-settings 20230527-1
manjaro-release 24.0.2-1
manjaro-settings-manager 0.5.7-22
manjaro-settings-manager-notifier 0.5.7-22
manjaro-system 20230401-1
manjaro-zsh-config 0.26-1
matcha-gtk-theme 20240501-1
mathjax 3.2.2-1
mbedtls 3.5.2-1
md4c 0.5.2-1
mdadm 4.3-2
media-player-info 24-2
mediainfo 24.04-1
megacmd 1.6.3-12
megasync 5.2.1-5
memtest86+ 7.00-1
memtest86+-efi 7.00-1
menu-cache 1.1.0-4
mesa 1:24.0.9-1
mesa-utils 9.0.0-4
mesa-vdpau 1:24.0.9-1
meson 1.4.1-1
mhwd 0.6.5-36
mhwd-amdgpu 19.1.0-1
mhwd-ati 19.1.0-1
mhwd-db 0.6.5-36
mhwd-nvidia 550.90.07-3
mhwd-nvidia-390xx 390.157-11
mhwd-nvidia-470xx 470.256.02-1
miniupnpc 2.2.7-2
minizip 1:1.3.1-2
mjpegtools 2.2.1-2
mkinitcpio 39.2-2
mkinitcpio-busybox 1.36.1-1
mkinitcpio-openswap 0.1.0-3
mlocate 0.26.git.20170220-7
mlterm 3.9.3-2
mobile-broadband-provider-info 20240407-1
moc 1:2.5.2-8
modemmanager 1.22.0-1
morc_menu 1.0-2
mousepad 0.6.2-2
mpdecimal 4.0.0-2
mpfr 4.2.1-3
mpg123 1.32.6-1
mpv 1:0.38.0-4
msgpack-c 5.0.0-2
mtdev 1.1.6-2
mtools 1:4.0.44-1
mujs 1.3.4-1
multipath-tools 0.9.8-1
mupdf 1.24.2-2
mypaint-brushes1 1.3.1-1
mysql-workbench 8.0.36-5
nano 8.0-1
nano-syntax-highlighting 2020.10.10+10+g1aa64a8-2
ncdu 2.4-1
ncurses 6.5-3
ndctl 78-2
neofetch 7.1.0-2
neomutt 20240425-1
neon 0.33.0-1
neovide 0.13.1-1
neovim 0.10.0-4
net-snmp 5.9.4-4
netctl 1.29-1
netpbm 10.86.41-1
netstat-nat 1.4.10-5
nettle 3.9.1-1
network-manager-applet 1.36.0-1
networkmanager 1.46.0-2
networkmanager-openconnect 1.2.10-1
networkmanager-openvpn 1.10.4-1
networkmanager-pptp 1.2.12-3
networkmanager-vpnc 1.2.8-3
newsboat 2.35-4
nfs-utils 2.6.4-1
nfsidmap 2.6.4-1
nftables 1:1.0.9-3
nilfs-utils 2.2.11-1
ninja 1.12.1-1
nitrogen 1.6.1-5
nm-connection-editor 1.36.0-1
nmap 7.95-1
nnn 4.9-1
node-gyp 10.1.0-3
nodejs 22.2.0-1
nodejs-nopt 7.2.0-1
notmuch-runtime 0.38.3-2
noto-fonts 1:24.6.1-1
noto-fonts-emoji 1:2.042-1
npm 10.8.0-1
npth 1.7-1
nspr 4.35-2
nss 3.100-1
nss-mdns 0.15.1-1
nsxiv 32-4
ntfs-3g 2022.10.3-1
ntp 4.2.8.p17-1
numactl 2.0.18-1
numlockx 1.2-5
nvm 0.39.7-1
nwg-look 0.2.7-1
oath-toolkit 2.6.11-2
obs-studio 30.1.2-1
obsidian 1.5.12-1
ocl-icd 2.3.2-1
onetbb 2021.12.0-2
oniguruma 6.9.9-1
openal 1.23.1-1
openbsd-netcat 1.226_1-2
openconnect 1:9.12-1
opencore-amr 0.1.6-1
opencv 4.9.0-8
openexr 3.2.4-1
openjpeg2 2.5.2-1
openmotif 2.3.8-3
openmpi 5.0.3-1
openpmix 5.0.2-1
openresolv 3.13.2-2
openshot 3.1.1-2
openssh 9.7p1-2
openssl 3.3.0-1
openucx 1.16.0-1
openvpn 2.6.10-1
optipng 0.7.8-1
opus 1.5.2-1
orc 0.4.38-1
os-prober 1.81-1
osinfo-db 20240523-1
p11-kit 0.25.3-1
p7zip 1:17.05-2
pa-applet 20181009-1
pacman 6.1.0-7
pacman-contrib 1.10.6-1
pacman-mirrors 4.24.1-2
pacui 1.14+73+g122ff18-1
pahole 1:1.26-2
pam 1.6.1-2
pamac-cli 11.6.0-4
pamac-gtk 11.7.1-3
pambase 20230918-1
pandoc-cli 0.1.1.1-108
pango 1:1.52.2-1
pangomm 2.46.4-1
pangomm-2.48 2.52.0-1
papirus-icon-theme 20240501-1
papirus-maia-icon-theme 20200702-1
parted 3.6-1
pass 1.7.4-5
patch 2.7.6-10
patchutils 0.4.2-2
pavucontrol 1:6.0-1
pciutils 3.12.0-1
pcmanfm 1.3.2-1
pcre 8.45-4
pcre2 10.43-4
pcsclite 2.2.3-1
perl 5.38.2-1
perl-alien-build 2.80-2
perl-alien-libxml2 0.19-2
perl-anyevent 4:7.17-6
perl-anyevent-i3 0.17-9
perl-capture-tiny 0.48-7
perl-clone 0.46-2
perl-common-sense 3.75-5
perl-dbi 1.643-6
perl-encode-locale 1.05-11
perl-error 0.17029-5
perl-ffi-checklib 0.31-3
perl-file-basedir 0.09-3
perl-file-chdir 0.1011-5
perl-file-desktopentry 0.22-11
perl-file-listing 6.16-2
perl-file-mimeinfo 0.35-1
perl-file-which 1.27-3
perl-html-parser 3.82-1
perl-html-tagset 3.20-14
perl-http-cookiejar 0.014-1
perl-http-cookies 6.11-1
perl-http-daemon 6.16-2
perl-http-date 6.06-1
perl-http-message 6.45-1
perl-http-negotiate 6.01-12
perl-image-exiftool 12.76-2
perl-io-html 1.004-4
perl-ipc-system-simple 1.30-5
perl-json-xs 4.03-4
perl-libintl-perl 1.33-2
perl-libwww 6.72-1
perl-lwp-mediatypes 6.04-4
perl-mailtools 2.21-7
perl-net-http 6.23-2
perl-path-tiny 0.144-2
perl-timedate 2.33-5
perl-try-tiny 0.31-3
perl-types-serialiser 1.01-2
perl-uri 5.21-1
perl-www-robotrules 6.02-12
perl-xml-libxml 2.0209-1
perl-xml-namespacesupport 1.12-5
perl-xml-parser 2.46-5
perl-xml-sax 1.02-2
perl-xml-sax-base 1.09-5
perl-xml-writer 0.900-2
phodav 3.0-2
picom 11.2-1
pinentry 1.3.0-1
pipewire 1:1.0.7-2
pixman 0.43.4-1
pkcs11-helper 1.30.0-1
pkgconf 2.1.1-1
podofo 0.10.3-1
polkit 124-2
polkit-gnome 0.105-10
polkit-qt5 0.200.0-1
polkit-qt6 0.200.0-1
polybar 3.7.1-1
pomatez 1.6.4-1
poppler 24.05.0-1
poppler-data 0.4.12-1
poppler-glib 24.05.0-1
popt 1.19-1
portaudio 1:19.7.0-2
postman-bin 11.0.4-1
potrace 1.16-3
powertop 2.15-1
ppp 2.5.0-3
pptpclient 1.10.0-3
prayer-times 0.3.1-1
procps-ng 4.0.4-3
procs 0.14.5-3
proj 9.4.0-1
protobuf 25.3-4
prrte 3.0.5-3
psmisc 23.7-1
pulseaudio 17.0-3
pulseaudio-bluetooth 17.0-3
pulseaudio-ctl 1.70-1
pyenv 1:2.4.1-1
pyside6 6.7.1-1
python 3.12.3-1
python-annotated-types 0.7.0-1
python-anyio 4.4.0-1
python-apsw 3.45.2.0-2
python-argcomplete 3.1.1-3
python-argon2-cffi-bindings 21.2.0-5
python-argon2_cffi 23.1.0-2
python-asttokens 2.4.1-2
python-async-lru 2.0.4-3
python-async-timeout 4.0.3-4
python-atomicwrites 1.4.1-4
python-attrs 23.2.0-3
python-autocommand 2.2.2-6
python-automat 22.10.0-5
python-babel 2.14.0-2
python-beautifulsoup4 4.12.3-2
python-bleach 6.1.0-2
python-brotli 1.1.0-2
python-brotlicffi 1.1.0.0-2
python-build 1.2.1-3
python-cachecontrol 1:0.14.0-3
python-cachetools 5.3.2-3
python-cachy 0.3.0-10
python-cairo 1.26.0-2
python-certifi 2024.02.02-2
python-cffi 1.16.0-2
python-chardet 5.2.0-2
python-charset-normalizer 3.3.2-2
python-cleo 2.1.0-2
python-click 8.1.7-3
python-click-log 0.4.0-4
python-colorama 0.4.6-3
python-comm 0.2.2-2
python-constantly 23.10.0-2
python-crashtest 0.4.1-3
python-cryptography 42.0.6-1
python-css-parser 1.0.10-2
python-cssselect 1.2.0-6
python-dateutil 2.9.0-5
python-dbus 1.3.2-4
python-decorator 5.1.1-4
python-defusedxml 0.7.1-6
python-distlib 0.3.8-2
python-distro 1.9.0-2
python-dnspython 1:2.6.1-1
python-docopt 0.6.2-13
python-dulwich 0.22.1-1
python-dunamai 1.18.0-2
python-executing 2.0.0-3
python-fastjsonschema 2.19.1-3
python-faust-cchardet 2.1.19-2
python-feedparser 6.0.11-2
python-filelock 3.13.3-2
python-future 1.0.0-1
python-geoip 1.3.2-15
python-gobject 3.48.2-1
python-google-api-core 2.18.0-2
python-google-api-python-client 2.123.0-2
python-google-auth 2.29.0-2
python-google-auth-httplib2 0.2.0-2
python-googleapis-common-protos 1.63.0-2
python-h11 0.14.0-3
python-html2text 2020.1.16-10
python-html5-parser 0.4.12-2
python-html5lib 1.1-14
python-httpcore 1.0.5-1
python-httplib2 0.22.0-5
python-httpx 0.27.0-1
python-humanize 4.9.0-2
python-hyperlink 21.0.0-6
python-i3ipc 2.2.1-6
python-icalendar 5.0.12-2
python-idna 3.6-2
python-ifaddr 0.2.0-5
python-importlib-metadata 5.1.0-2
python-incremental 22.10.0-5
python-inflate64 1.0.0-2
python-inflect 7.2.1-2
python-installer 0.7.0-8
python-ipykernel 6.29.4-2
python-jaraco.classes 3.4.0-1
python-jaraco.context 4.3.0-4
python-jaraco.functools 4.0.1-1
python-jaraco.text 3.12.0-3
python-jedi 0.19.1-2
python-jeepney 0.8.0-3
python-jinja 1:3.1.4-1
python-json-logger 2.0.7-3
python-json5 0.9.25-2
python-jsonschema 4.21.1-3
python-jsonschema-specifications 2023.12.1-2
python-jupyter-client 8.6.2-1
python-jupyter-core 5.7.2-2
python-jupyter-events 0.10.0-2
python-jupyterlab-server 2.27.2-1
python-keyring 25.2.0-1
python-lark-parser 1.1.9-3
python-llfuse 1.5.0-2
python-lockfile 0.12.2-13
python-lxml 5.2.2-1
python-lxml-html-clean 0.1.1-2
python-mako 1.3.3-3
python-manjaro-sdk 1:0.1.1-1
python-markdown 3.6-3
python-markdown-it-py 3.0.0-2
python-markupsafe 2.1.5-2
python-matplotlib-inline 0.1.7-1
python-mdurl 0.1.2-5
python-mechanize 1:0.4.10-1
python-mistune 1:3.0.2-2
python-more-itertools 10.2.0-2
python-msgpack 1.0.5-2
python-multidict 6.0.5-2
python-multivolumefile 0.2.3-7
python-mutagen 1.47.0-2
python-natsort 8.4.0-2
python-nest-asyncio 1.6.0-3
python-netifaces 0.11.0-5
python-npyscreen 4.10.5-9
python-oauth2client 4.1.3-10
python-ordered-set 4.1.0-5
python-overrides 7.7.0-2
python-packaging 24.0-1
python-pandocfilters 1.5.1-2
python-parsedatetime 2.6-9
python-parsimonious 0.10.0-1
python-parso 1:0.8.4-2
python-pdftotext 2.2.2-6
python-pexpect 4.9.0-2
python-pillow 10.3.0-2
python-pip 24.0-2
python-pipx 1.5.0-2
python-pkginfo 1.10.0-1
python-platformdirs 4.2.0-3
python-ply 3.11-13
python-poetry 1.8.3-1
python-poetry-core 1.9.0-5
python-poetry-dynamic-versioning 1.2.0-2
python-poetry-plugin-export 1.8.0-1
python-prometheus_client 0.20.0-2
python-prompt_toolkit 3.0.45-1
python-prompt_toolkit1 1.0.18-1
python-protobuf 25.3-4
python-psutil 5.9.8-4
python-ptyprocess 0.7.0-6
python-pure-eval 0.2.2-4
python-py7zr 0.21.0-2
python-pyaml 23.12.0-2
python-pyasn1 0.5.1-1
python-pyasn1-modules 0.3.0-2
python-pybcj 1.0.2-2
python-pychm 0.8.6-8
python-pycparser 2.22-2
python-pycryptodome 3.20.0-2
python-pycryptodomex 3.20.0-1
python-pydantic 2.7.2-1
python-pydantic-core 1:2.18.3-1
python-pyfiglet 1.0.2-2
python-pygments 2.17.2-3
python-pyinotify 0.9.6-14
python-pyopenssl 24.1.0-1
python-pyparsing 3.1.2-2
python-pyppmd 1.1.0-2
python-pyproject-hooks 1.1.0-1
python-pyqt5 5.15.10-2
python-pyqt5-sip 12.13.0-2
python-pyqt5-webengine 5.15.6-3
python-pyqt6 6.7.0-3
python-pyqt6-sip 13.6.0-2
python-pyqt6-webengine 6.7.0-2
python-pyrsistent 0.19.3-4
python-pysocks 1.7.1-9
python-pytz 2024.1-2
python-pyxdg 0.28-3
python-pyzmq 25.1.2-2
python-pyzstd 0.16.0-2
python-rapidfuzz 3.6.2-3
python-referencing 0.35.1-1
python-regex 2024.5.15-1
python-rencode 1.0.6-9
python-requests 2.32.3-1
python-requests-toolbelt 1.0.0-2
python-rich 13.7.1-2
python-rpds-py 0.18.1-1
python-rsa 4.9-4
python-ruamel-yaml 0.18.6-2
python-ruamel.yaml.clib 0.2.8-2
python-secretstorage 3.3.3-5
python-send2trash 1.8.2-2
python-service-identity 23.1.0-2
python-setproctitle 1.3.3-2
python-setuptools 1:69.0.3-6
python-sgmllib3k 1.0.0-6
python-shellingham 1.5.4-2
python-shtab 1.7.1-1
python-six 1.16.0-9
python-sniffio 1.3.1-3
python-soupsieve 2.5-3
python-stack-data 0.6.3-2
python-systemd 235-3
python-tasklib 2.5.1-3
python-termcolor 2.4.0-2
python-texttable 1.7.0-2
python-tinycss2 1.3.0-1
python-tomli 2.0.1-4
python-tomlkit 0.12.5-1
python-tornado 6.4.0-2
python-tqdm 4.66.4-1
python-traitlets 5.14.3-2
python-trove-classifiers 2024.5.22-1
python-twisted 24.3.0-2
python-typeguard 4.2.1-2
python-typing_extensions 4.12.0-1
python-uc-micro-py 1.0.3-2
python-unrardll 0.1.7-2
python-uritemplate 4.1.1-4
python-urllib3 1.26.18-3
python-urwid 2.6.10-3
python-userpath 1.9.2-2
python-validate-pyproject 0.16-1
python-virtualenv 20.26.2-1
python-wcwidth 0.2.13-2
python-webencodings 0.5.1-11
python-websocket-client 1.8.0-1
python-wheel 0.43.0-4
python-xapp 2.4.1-2
python-xlib 0.33-3
python-xmltodict 0.13.0-4
python-xxhash 3.4.1-3
python-yaml 6.0.1-3
python-zeroconf 0.63.0-2
python-zipp 3.18.1-2
python-zope-interface 6.3-1
python-zstandard 0.22.0-2
qca-qt5 2.3.8-3
qca-qt6 2.3.8-3
qcustomplot 2.1.1-1
qemu-audio-alsa 9.0.0-1
qemu-audio-dbus 9.0.0-1
qemu-audio-jack 9.0.0-1
qemu-audio-oss 9.0.0-1
qemu-audio-pa 9.0.0-1
qemu-audio-pipewire 9.0.0-1
qemu-audio-sdl 9.0.0-1
qemu-audio-spice 9.0.0-1
qemu-base 9.0.0-1
qemu-block-curl 9.0.0-1
qemu-block-dmg 9.0.0-1
qemu-block-gluster 9.0.0-1
qemu-block-iscsi 9.0.0-1
qemu-block-nfs 9.0.0-1
qemu-block-ssh 9.0.0-1
qemu-chardev-baum 9.0.0-1
qemu-chardev-spice 9.0.0-1
qemu-common 9.0.0-1
qemu-desktop 9.0.0-1
qemu-docs 9.0.0-1
qemu-emulators-full 9.0.0-1
qemu-full 9.0.0-1
qemu-hw-display-qxl 9.0.0-1
qemu-hw-display-virtio-gpu 9.0.0-1
qemu-hw-display-virtio-gpu-gl 9.0.0-1
qemu-hw-display-virtio-gpu-pci 9.0.0-1
qemu-hw-display-virtio-gpu-pci-gl 9.0.0-1
qemu-hw-display-virtio-vga 9.0.0-1
qemu-hw-display-virtio-vga-gl 9.0.0-1
qemu-hw-s390x-virtio-gpu-ccw 9.0.0-1
qemu-hw-usb-host 9.0.0-1
qemu-hw-usb-redirect 9.0.0-1
qemu-hw-usb-smartcard 9.0.0-1
qemu-img 9.0.0-1
qemu-pr-helper 9.0.0-1
qemu-system-aarch64 9.0.0-1
qemu-system-alpha 9.0.0-1
qemu-system-alpha-firmware 9.0.0-1
qemu-system-arm 9.0.0-1
qemu-system-arm-firmware 9.0.0-1
qemu-system-avr 9.0.0-1
qemu-system-cris 9.0.0-1
qemu-system-hppa 9.0.0-1
qemu-system-hppa-firmware 9.0.0-1
qemu-system-loongarch64 9.0.0-1
qemu-system-m68k 9.0.0-1
qemu-system-microblaze 9.0.0-1
qemu-system-microblaze-firmware 9.0.0-1
qemu-system-mips 9.0.0-1
qemu-system-nios2 9.0.0-1
qemu-system-or1k 9.0.0-1
qemu-system-ppc 9.0.0-1
qemu-system-ppc-firmware 9.0.0-1
qemu-system-riscv 9.0.0-1
qemu-system-riscv-firmware 9.0.0-1
qemu-system-rx 9.0.0-1
qemu-system-s390x 9.0.0-1
qemu-system-s390x-firmware 9.0.0-1
qemu-system-sh4 9.0.0-1
qemu-system-sparc 9.0.0-1
qemu-system-sparc-firmware 9.0.0-1
qemu-system-tricore 9.0.0-1
qemu-system-x86 9.0.0-1
qemu-system-x86-firmware 9.0.0-1
qemu-system-xtensa 9.0.0-1
qemu-tests 9.0.0-1
qemu-tools 9.0.0-1
qemu-ui-curses 9.0.0-1
qemu-ui-dbus 9.0.0-1
qemu-ui-egl-headless 9.0.0-1
qemu-ui-gtk 9.0.0-1
qemu-ui-opengl 9.0.0-1
qemu-ui-sdl 9.0.0-1
qemu-ui-spice-app 9.0.0-1
qemu-ui-spice-core 9.0.0-1
qemu-user 9.0.0-1
qemu-vhost-user-gpu 9.0.0-1
qhexedit2 0.8.9-1
qpdf 11.9.0-1
qrencode 4.1.1-2
qscintilla-qt5 2.14.1-2
qt5-base 5.15.14+kde+r140-1
qt5-declarative 5.15.14+kde+r28-1
qt5-graphicaleffects 5.15.14-1
qt5-location 5.15.14+kde+r7-1
qt5-multimedia 5.15.14+kde+r2-1
qt5-quickcontrols 5.15.14-1
qt5-quickcontrols2 5.15.14+kde+r5-1
qt5-serialport 5.15.14-1
qt5-speech 5.15.14+kde+r1-1
qt5-svg 5.15.14+kde+r5-1
qt5-tools 5.15.14+kde+r4-1
qt5-translations 5.15.14-1
qt5-wayland 5.15.14+kde+r57-1
qt5-webchannel 5.15.14+kde+r3-1
qt5-webengine 5.15.17-4
qt5-x11extras 5.15.14-1
qt5ct 1.8-1
qt6-5compat 6.7.1-1
qt6-base 6.7.1-4
qt6-declarative 6.7.1-1
qt6-imageformats 6.7.1-1
qt6-multimedia 6.7.1-2
qt6-multimedia-ffmpeg 6.7.1-2
qt6-positioning 6.7.1-1
qt6-shadertools 6.7.1-1
qt6-speech 6.7.1-1
qt6-svg 6.7.1-1
qt6-translations 6.7.1-1
qt6-wayland 6.7.1-1
qt6-webchannel 6.7.1-1
qt6-webengine 6.7.1-1
qutebrowser 3.1.0-2
ranger 1.9.3+720+g38bb8901-1
rapidjson 1.1.0-6
raptor 2.0.16-5
rasqal 1:0.9.33-7
rav1e 0.7.1-1
rdesktop 1.9.0-2
rdfind 1.6.0-2
re2 1:20240601-1
readline 8.2.010-1
redland 1:1.0.17-9
redshift 1.12-11
reiserfsprogs 3.6.27-4
rhash 1.4.4-1
rhythmbox 3.4.7-2
ripgrep 14.1.0-1
rmlint 2.10.2-2
rnnoise 1:0.2-1
rofi 1.7.5-2
rpcbind 1.2.6-4
rsync 3.3.0-2
rtkit 0.13-2
rtmpdump 1:2.4.r105.6f6bb13-1
rubberband 3.3.0-1
ruby 3.0.6-1
ruby-abbrev 0.1.0-4
ruby-base64 0.1.1-4
ruby-benchmark 0.2.0-4
ruby-bigdecimal 3.1.2-4
ruby-bundledgems 3.0.6-1
ruby-bundler 2.5.11-1
ruby-cgi 0.3.6-1
ruby-csv 3.2.5-4
ruby-date 3.2.2-4
ruby-delegate 0.2.0-4
ruby-did_you_mean 1.6.1-4
ruby-digest 3.1.1-1
ruby-drb 2.1.0-5
ruby-english 0.7.1-5
